Id,SalePrice
1726,192755.19414364785
1727,180218.44816869014
1728,154582.1262226137
1729,96025.86863495343
1730,159212.38331514108
1731,245061.6328882132
1732,200352.7293363064
1733,281402.1763959104
1734,164648.86840670893
1735,109462.64471930894
1736,173709.21543403892
1737,213754.99113987415
1738,74145.4479921817
1739,365703.6500088552
1740,221122.84475514982
1741,269679.5465047548
1742,190620.2324409239
1743,211274.82941880845
1744,237661.23951474024
1745,193109.7219920415
1746,160468.20857356954
1747,178822.62595193594
1748,72361.00317826879
1749,98351.94166733368
1750,142553.79332642863
1751,221136.78405128018
1752,104307.42603432544
1753,131363.70856958817
1754,252343.32289554016
1755,204564.6055775396
1756,164606.8731298159
1757,134597.1492986872
1758,293445.3869129629
1759,212913.21848269543
1760,144221.9504975492
1761,125686.25806541662
1762,270545.5223100599
1763,229352.05464576124
1764,128825.62219955905
1765,321919.2925036517
1766,291341.5253276148
1767,260805.81825908867
1768,150740.1582505701
1769,106167.60308917289
1770,346945.18748858833
1771,182761.71506412677
1772,138208.0957801845
1773,146508.75347290316
1774,354355.0428875906
1775,192843.7976625708
1776,203006.74336536825
1777,276715.61448122456
1778,246062.01753724797
1779,285486.698294247
1780,205416.86938541423
1781,307193.1391819866
1782,321203.1068124503
1783,282101.10303289525
1784,127691.94718745751
1785,298626.6046066509
1786,95036.24793664274
1787,265468.84648237895
1788,138863.029248618
1789,174894.65122760722
1790,72135.4774909052
1791,130896.16769445835
1792,112781.33396638243
1793,246029.05722612515
1794,211724.9228812304
1795,192317.0181561766
1796,274509.8241233929
1797,333691.11517394474
1798,217266.33460201882
1799,245360.44597552324
1800,158262.51914826798
1801,226783.54165115603
1802,84703.69011979928
1803,81836.90484499274
1804,330984.2152822442
1805,76302.81044550834
1806,135153.94125054227
1807,158162.4598833163
1808,185985.52098356024
1809,196007.95990594974
1810,442444.9903546601
1811,309923.9235452392
1812,183315.72546543556
1813,93259.15957229634
1814,112073.71203354507
1815,153592.82361174442
1816,176072.25642457392
1817,178219.25471175136
1818,143713.0097704799
1819,139295.64044830803
1820,291974.10840548377
1821,167669.01568207558
1822,119382.97801252626
1823,212613.14618717346
1824,130168.26977617976
1825,189780.19045594812
1826,111429.49403554265
1827,198804.08088237702
1828,164212.71783219583
1829,132085.46671142636
1830,201754.06035275772
1831,181351.04280888362
1832,108105.59115697298
1833,120526.3740852038
1834,119910.8330176349
1835,215242.18504091422
1836,48853.58428714669
1837,144088.1475749085
1838,264509.31207926164
1839,336627.87039723824
1840,167295.25114745172
1841,136320.18237208918
1842,209898.94122230748
1843,213672.33531858432
1844,91195.70414707209
1845,259641.5950064126
1846,191409.85079937422
1847,65298.67187652408
1848,160967.2429930066
1849,195696.349973385
1850,387025.4574820249
1851,121465.4598126794
1852,230682.76478063673
1853,108112.03323009965
1854,69292.31768508209
1855,107868.517716555
1856,118781.46464661002
1857,111282.7151684099
1858,140375.67003729183
1859,70590.34041216556
1860,222057.00126178082
1861,250063.9206291048
1862,212492.60870661977
1863,86929.2936156927
1864,263374.0742539695
1865,166391.98190244162
1866,148763.09707793567
1867,112712.98669045066
1868,152103.27363650847
1869,262296.7089858827
1870,307661.4732427724
1871,92495.49871851935
1872,111471.9439752794
1873,279900.1341772004
1874,134407.04147819782
1875,255950.21228903715
1876,207784.10522214175
1877,169255.75930206815
1878,246682.5259838234
1879,112722.55059799014
1880,122889.55647631575
1881,198490.51229049242
1882,237632.28331635575
1883,128007.81842018993
1884,298746.106106815
1885,160200.42302238138
1886,139478.67058452452
1887,253055.09941126808
1888,91642.03318580508
1889,197335.36403905012
1890,172727.3728359113
1891,85450.84124889545
1892,94729.71601921834
1893,123109.6924266697
1894,157173.132561789
1895,82558.09828010073
1896,220393.2120566253
1897,159904.0769569934
1898,111532.07613525642
1899,83156.65670174238
1900,118275.0459721651
1901,416806.6697871974
1902,92708.97471885732
1903,141990.6568513135
1904,206855.119525283
1905,219001.10775706035
1906,168809.88625146073
1907,199306.1978732242
1908,215069.36697865077
1909,120756.90596994758
1910,93715.89293282948
1911,124825.25882832655
1912,247760.3304672499
1913,233456.3912218447
1914,196535.18736003136
1915,161599.77924975005
1916,168894.00523091003
1917,126172.69110362316
1918,205367.48302981234
1919,191191.57495414402
1920,99109.74034513457
1921,220784.63396556198
1922,198001.80109033166
1923,85447.8625062257
1924,154614.65964446226
1925,82989.48717341232
1926,181179.32841579724
1927,175446.04425463174
1928,173685.53818606178
1929,255679.6969740767
1930,186643.21437087853
1931,216623.03237990942
1932,218384.36963001697
1933,146102.99868056236
1934,316710.6048874265
1935,248816.47986754024
1936,144738.65926239532
1937,199510.97051261202
1938,387257.1021810508
1939,298712.20071865653
1940,145910.498898782
1941,340648.7069876385
1942,345306.7910462005
1943,203603.4063017453
1944,182624.55279779783
1945,140716.83801332553
1946,132625.83366998835
1947,142532.1889230407
1948,199342.03267461297
1949,157364.98816287197
1950,94510.91792075039
1951,100761.25283350867
1952,187401.91450883832
1953,163155.1560609385
1954,139979.47845403125
1955,135668.8650723329
1956,24477.34782117454
1957,370089.52490580827
1958,163377.46900545817
1959,129146.06173944438
1960,122127.61536855702
1961,114229.34670110236
1962,205237.65569608344
1963,161801.60751830216
1964,234148.55894115183
1965,144553.9605843868
1966,151637.6072005474
1967,238814.03130922126
1968,175535.98934449366
1969,170370.10721613676
1970,124589.64190002019
1971,166837.13938831125
1972,207691.6988212535
1973,115700.22429448673
1974,126319.0139649786
1975,65644.87687325414
1976,364375.6039228155
1977,189568.6824655017
1978,281352.66884299385
1979,191836.44324035186
1980,238526.88922689762
1981,60083.55518330005
1982,149244.83540602482
1983,180760.20300202855
1984,521218.67826752685
1985,291263.8774273617
1986,193602.43241726173
1987,120079.91583078745
1988,402304.1429320879
1989,70328.47270704235
1990,220873.92120845316
1991,218816.9000213932
1992,148493.04829424957
1993,92231.9989649868
1994,24524.97623267636
1995,217715.60930227448
1996,99258.89505623412
1997,198022.2301921058
1998,111475.04831934527
1999,148520.8677455085
2000,249254.66553662482
2001,374850.51732021774
2002,254550.8239328364
2003,218511.77019982305
2004,139912.56469707956
2005,216522.0186297942
2006,247803.80993517872
2007,191898.9448200214
2008,143972.86689632235
2009,78753.96939973763
2010,217260.03504792447
2011,129439.9226822464
2012,124866.17735007926
2013,284811.07965998683
2014,119624.08520362306
2015,258793.0881565857
2016,99855.2568448913
2017,152972.59452560171
2018,78438.5077778087
2019,190686.66207452098
2020,181956.82041459938
2021,167572.95200983182
2022,180593.57579676283
2023,114339.80954301872
2024,183948.35495186524
2025,257160.92247879528
2026,143873.30455424078
2027,317833.5847032491
2028,218012.14307153464
2029,251922.14134305448
2030,127675.09989951045
2031,131375.11474160996
2032,134859.21511034493
2033,209244.406774785
2034,167209.45432906615
2035,119725.9967586502
2036,87435.46550993063
2037,146743.0621665592
2038,171581.05114034552
2039,164049.66247907397
2040,133308.6010847456
2041,200869.71557126121
2042,318048.6931205914
2043,92704.55135209643
2044,295673.0206644131
2045,131819.77899799292
2046,335060.7212533698
2047,112445.66979600523
2048,133886.50613110076
2049,203475.48357209362
2050,87708.99591933895
2051,187496.00922313967
2052,392733.1901310643
2053,125009.37216026233
2054,146035.1137294573
2055,108951.03912958785
2056,292558.2411140455
2057,123890.33832958715
2058,228148.96505168162
2059,211523.25356750685
2060,157488.69023852187
2061,277409.3730554472
2062,122006.78642005501
2063,251562.38430233876
2064,145443.6243977615
2065,215446.5532077463
2066,218049.29197010555
2067,136016.54797387173
2068,191481.31089313072
2069,287183.4688260952
2070,106041.84463978812
2071,340871.8127437446
2072,163892.5617151857
2073,250141.38016305916
2074,117858.1104510275
2075,71227.0582258518
2076,158402.80398980662
2077,205576.1846715548
2078,114004.70172486
2079,352200.0387645316
2080,310906.0025710595
2081,52194.420994243876
2082,217554.3068259355
2083,121855.27344019958
2084,165968.5584856595
2085,172704.59668683537
2086,158841.47106541053
2087,117030.46604417244
2088,182689.2843671263
2089,194591.59604833624
2090,164345.95519516186
2091,174936.47974535727
2092,224418.07752219719
2093,180769.00668618237
2094,125056.48930259314
2095,144734.45328224855
2096,214214.3748279886
2097,38525.0911930624
2098,86359.25541092682
2099,109375.03829140902
2100,258478.8032473603
2101,289797.1482311698
2102,226668.15877173172
2103,324920.41218639584
2104,127486.44547416503
2105,340117.6037807786
2106,143086.0100218866
2107,106870.2159662318
2108,176759.33496941105
2109,152451.9233322204
2110,72222.22066779438
2111,204150.01673587327
2112,115160.97454172483
2113,192988.9405649942
2114,126445.85421441069
2115,312384.77351068537
2116,90982.66628186591
2117,141014.61426269513
2118,138396.83376428744
2119,141115.25904645375
2120,177930.7834192785
2121,193378.80074239537
2122,344612.6093912703
2123,133990.00833712993
2124,127858.54643878108
2125,345647.11541141116
2126,222567.60695908053
2127,203273.84146596148
2128,227077.40459528298
2129,134837.09475171572
2130,137583.9612974699
2131,192445.05917640188
2132,131060.1208847115
2133,191001.089102645
2134,231981.33901954998
2135,143559.19598251075
2136,137577.27697876946
2137,106603.91848325977
2138,112406.16666238524
2139,323740.229227815
2140,120284.57670957223
2141,101681.95157778077
2142,104773.61302184104
2143,168790.6508652831
2144,290047.6492280389
2145,198684.05995094182
2146,204339.059182884
2147,209982.78949158036
2148,147174.02803103137
2149,239013.68708210846
2150,205456.59111811384
2151,144599.13866282866
2152,546295.741403394
2153,318168.9046348575
2154,84575.92185673531
2155,125060.20321631897
2156,183308.3980751675
2157,75199.37266819004
2158,167440.0206304181
2159,125773.31333139361
2160,186348.41964077932
2161,325712.67945375654
2162,145751.67384447853
2163,365294.59208488977
2164,152918.06773628024
2165,231758.07725760288
2166,56605.230972048244
2167,302503.1635760269
2168,211387.32992594282
2169,208110.45015028433
2170,85178.30225554679
2171,26503.659944337123
2172,75850.85938260582
2173,201096.583634026
2174,77451.42177618382
2175,178750.20056372066
2176,160891.85676859465
2177,220357.11245669326
2178,158147.04682106656
2179,287394.56611773
2180,122838.5180621939
2181,223844.18870727246
2182,142566.5613812638
2183,106638.59602807439
2184,117276.57882788943
2185,363670.31519773626
2186,103990.45876245444
2187,281568.96477259934
2188,214753.20414972573
2189,142725.00236724102
2190,104865.47115666038
2191,230568.12544515834
2192,247314.71906225441
2193,240769.1306835108
2194,149258.72765523373
2195,104478.3464142339
2196,170655.41995269957
2197,75060.34324012033
2198,235764.01616984935
2199,125456.0239836587
2200,205587.37798001678
2201,153266.44952656317
2202,163491.1981010423
2203,173153.50800609656
2204,186716.0625568603
2205,223340.19063273052
2206,305677.35579397983
2207,240048.5905550661
2208,254067.89091741492
2209,256660.6949043836
2210,86083.57457521406
2211,42542.02511000016
2212,161847.0909423352
2213,200449.80527135593
2214,277879.48813687294
2215,162684.608572116
2216,165258.9293435809
2217,227783.63753346528
2218,153973.0788024995
2219,165574.5107929599
2220,298966.1969311634
2221,102664.68627787146
2222,117978.77351662105
2223,182779.21059209981
2224,305597.5734511174
2225,273892.4828122243
2226,269895.2302802924
2227,179120.70155520985
2228,171724.8898095694
2229,246012.37943080813
2230,444978.1522416958
2231,137902.76546010675
2232,136452.13708233877
2233,139845.88081929204
2234,108615.40353835115
2235,284533.52540010255
2236,179792.97849964627
2237,241661.05618748785
2238,147655.18059513357
2239,184757.39796397954
2240,140622.2631202373
2241,167593.91415441828
2242,192754.5799247353
2243,198551.35986618503
2244,170068.9206036894
2245,123689.05821892114
2246,165261.95502959628
2247,155430.40171218227
2248,236955.16307712154
2249,88461.97677444405
2250,193022.37863040232
2251,161270.8900820644
2252,175687.66388703202
2253,232816.9913093379
2254,239760.88457101447
2255,217988.90832542756
2256,172879.75654698932
2257,156961.5048185887
2258,87896.26933741878
2259,427084.35116419324
2260,180624.5684773154
2261,187168.58898048487
2262,148576.29694080568
2263,201758.70708863842
2264,402269.3991972299
2265,86051.27090013487
2266,227975.34888025056
2267,111276.91633763294
2268,144320.91141882748
2269,175305.33734558139
2270,141865.00586468368
2271,154693.4211468202
2272,150539.90939954855
2273,127004.63507195582
2274,138239.26882601454
2275,124126.67922052862
2276,215736.60147111744
2277,122928.81227563544
2278,280682.44326933986
2279,142437.53804986668
2280,212812.50097935897
2281,189348.40252846773
2282,94843.49726859917
2283,209682.1741491941
2284,143001.32205669224
2285,213523.13727153433
2286,368788.1960521059
2287,93656.54193439701
2288,218982.79513208393
2289,179246.3119163471
2290,152895.91096139725
2291,197536.6319030971
2292,138876.0117905748
2293,240474.31397684212
2294,163397.80817076616
2295,127780.37376908169
2296,128556.37724013483
2297,133669.79547438482
2298,93671.48312726931
2299,129956.88655150833
2300,109302.95603067493
2301,146116.15578450065
2302,154203.43745483455
2303,146911.20323064312
2304,106901.48355013708
2305,151396.01241850486
2306,186224.74351451133
2307,227377.58225488168
2308,133816.6017126543
2309,226320.7223496696
2310,207511.51896676974
2311,151927.51630216415
2312,193017.0077078371
2313,164307.79263242148
2314,165915.39032933937
2315,204377.7549745931
2316,128545.93479444593
2317,138932.18967501348
2318,154570.52606534527
2319,168314.9397776641
2320,271099.2429681787
2321,153360.15134473203
2322,107809.18054871696
2323,146540.27165964368
2324,120761.14708569925
2325,213907.97968545035
2326,121961.88956011861
2327,265799.89740577823
2328,138560.63900475265
2329,211367.18274362053
2330,233774.1605177219
2331,82359.12761107628
2332,169206.96427431278
2333,132275.17556369503
2334,121293.27397612584
2335,91040.71327431157
2336,300198.09298553463
2337,124990.44889782785
2338,345152.6412277329
2339,142422.3721086109
2340,125032.25103369095
2341,162246.16264014985
2342,225353.37976905084
2343,159938.3306248872
2344,119047.56510207051
2345,91307.79507591977
2346,260926.20998911513
2347,148657.49993387138
2348,144672.881492648
2349,276144.676002563
2350,189448.43590569333
2351,115148.43376540884
2352,172606.20927832846
2353,156533.33538853406
2354,163265.531221632
2355,127508.5765699429
2356,185587.64792077165
2357,92998.50974191062
2358,168165.88983597077
2359,410879.1376934281
2360,136714.9537772368
2361,91573.778648927
2362,149098.28385608632
2363,196438.6297057708
2364,248614.82067676412
2365,99978.08631847826
2366,116672.74381222777
2367,268392.86761446996
2368,230032.59183799877
2369,143644.14050789067
2370,161451.57416950742
2371,176129.87879810127
2372,135575.7981758467
2373,76819.78062557639
2374,152519.01362742492
2375,151491.03275202855
2376,75438.21584793058
2377,48798.30484849919
2378,128221.73604996665
2379,264832.1119675721
2380,222051.37237345267
2381,207954.8640900269
2382,134107.36278368684
2383,188677.5486629328
2384,206702.9239269415
2385,217011.93670956494
2386,183481.98232854315
2387,301057.65384897066
2388,207414.9789770533
2389,260391.68345102554
2390,222905.0333576161
2391,240123.26899099868
2392,109770.79997741591
2393,335972.48947334953
2394,213291.10914830666
2395,192424.66875455162
2396,108403.07127940432
2397,196007.08302248165
2398,230141.81868812037
2399,228819.79576998288
2400,205926.98861913112
2401,159308.51593103993
2402,251881.3454012032
2403,115740.74359692808
2404,124562.96898771182
2405,164853.27459516123
2406,130696.8708720374
2407,137276.64239851493
2408,265889.46930632414
2409,220119.77743972337
2410,177439.27276190417
2411,141254.01817123813
2412,125315.04565505042
2413,119280.0237103616
2414,173020.1376974174
2415,117268.60721947104
2416,163152.36451932145
2417,131628.1301806082
2418,125786.53089914146
2419,201846.71074379623
2420,187251.35045851528
2421,108255.7768356567
2422,277737.7516911561
2423,166290.7185071868
2424,277550.02264278627
2425,223782.56461563884
2426,172633.2532511305
2427,94925.5015284968
2428,132670.21884216706
2429,38021.42675050942
2430,136886.2593873359
2431,63919.36542161036
2432,191704.48322419683
2433,92980.91779736098
2434,189398.26710333757
2435,214056.51689660837
2436,176126.87235077782
2437,103855.4477643497
2438,179843.32539960483
2439,84612.75329934986
2440,125971.26627185242
2441,240042.5140428481
2442,326388.7281509074
2443,201198.38312117322
2444,248242.34949138126
2445,133167.15730410942
2446,84208.01145364606
2447,165796.0042350653
2448,371840.7868382655
2449,199579.2351009866
2450,185160.06450648606
2451,289850.1277776911
2452,192022.9505345553
2453,209622.99485621986
2454,162166.341027081
2455,361148.1867448603
2456,107091.36355908026
2457,124547.87912166415
2458,194786.4284856318
2459,68895.11343973537
2460,207501.51733892638
2461,75103.35320279765
2462,124683.13428514692
2463,240208.4005260154
2464,101335.59632647043
2465,197018.0813288644
2466,128537.63792262756
2467,188880.91045633296
2468,70900.4723495093
2469,284485.10787803796
2470,77428.44616668124
2471,89613.13714865796
2472,110715.62651465446
2473,144161.8253591444
2474,76778.38277941535
2475,122814.03746711646
2476,215771.29537808103
2477,226737.6800320286
2478,205138.5476840515
2479,195585.57657845644
2480,207306.5905587735
2481,151467.86570925172
2482,214288.4629036974
2483,122243.85462469942
2484,190675.83717484731
2485,354766.9616613267
2486,118732.52582578908
2487,163606.78858026548
2488,284113.80302981037
2489,125817.19666221878
2490,128293.28537014504
2491,102729.78415132586
2492,232370.02176121564
2493,292047.5189686144
2494,254539.41711420016
2495,131248.5379376533
2496,74845.68376506816
2497,325267.03694758355
2498,254250.6990636881
2499,73887.4393576885
2500,70752.01738077338
2501,152960.67066564073
2502,187354.21311933827
2503,207579.84252467705
2504,265547.29880088614
2505,306266.4180286798
2506,162803.0176970036
2507,399324.5508558139
2508,140844.56071618528
2509,150793.82810581906
2510,99190.42685810971
2511,195646.34744468043
2512,190754.754454444
2513,176057.97160438698
2514,153638.09291013057
2515,246508.20004190586
2516,188172.86439034573
2517,227795.52337575538
2518,245109.46929986004
2519,348003.2448141523
2520,188134.09962269783
2521,204046.48788278678
2522,74738.71983389219
2523,122264.38673604067
2524,165870.51364010602
2525,132096.3283812533
2526,263518.19505865197
2527,177079.91137211764
2528,185570.18444055092
2529,209327.63539197846
2530,131790.70612973583
2531,136119.55420120808
2532,139799.36679853045
2533,154915.50188989833
2534,150894.2973385658
2535,203757.1939613324
2536,163598.71623389903
2537,181892.89047102546
2538,150238.76192948184
2539,162428.30532250134
2540,115850.85797124545
2541,200933.0751886135
2542,111134.8288098612
2543,204083.35963690252
2544,177481.06664677092
2545,177361.64597685094
2546,171716.15435117017
2547,57786.241944393114
2548,244354.39995157765
2549,172082.74295941583
2550,208001.60913738195
2551,73600.8832137839
2552,180167.17599497456
2553,165166.32513303118
2554,164943.6486228719
2555,127861.43002796834
2556,192363.24034776416
2557,119103.97638262289
2558,153500.37450123078
2559,93765.7618552337
2560,184922.25879507745
2561,24324.649971770617
2562,107938.04036363386
2563,116880.88174030685
2564,175491.37088467675
2565,103735.10632079281
2566,319299.5586255505
2567,219448.59629455983
2568,213430.86064967228
2569,161925.3661977156
2570,296650.7825800098
2571,186212.62029505495
2572,216727.77313011384
2573,116835.18398970859
2574,132707.54252509295
2575,98978.09739255419
2576,311440.63178324746
2577,220105.94031911856
2578,149953.86480450493
2579,126652.40210058322
2580,116664.51553279802
2581,114017.21785619168
2582,232657.97708720894
2583,96966.48883057229
2584,90816.47438918607
2585,186640.87521710945
2586,105569.28084414169
2587,205691.00251754504
2588,217950.74842106353
2589,229141.42117780217
2590,128432.85916430583
2591,150427.40232087803
2592,101691.34754442643
2593,159027.96624888605
2594,234752.6028526462
2595,169598.01852688548
2596,95726.73523407432
2597,123906.19262222812
2598,66891.1647514333
2599,196810.30064213788
2600,94853.84997913038
2601,124489.3470500117
2602,193781.06231371942
2603,351992.721828517
2604,79468.6870029582
2605,87489.960044507
2606,131860.30957535602
2607,190389.04204368632
2608,162214.45475444593
2609,114324.41029147018
2610,197316.07474197607
2611,133775.0066720337
2612,158445.91714175866
2613,230799.3735618128
2614,118420.66411416554
2615,233769.81220798878
2616,219506.3657498731
2617,176975.29534272372
2618,212468.6895925079
2619,243377.36127730992
2620,197163.15014366386
2621,142871.42131468753
2622,243797.80814210666
2623,118125.43239061683
2624,142259.1961963502
2625,207968.86860591156
2626,213363.42455252015
2627,257828.78303752292
2628,188020.7092312961
2629,193424.27677281978
2630,463059.1029062682
2631,105436.24166819714
2632,187310.54597815734
2633,161458.55682192763
2634,170820.72455465974
2635,210245.4225208114
2636,307527.915069398
2637,128394.37572036489
2638,98153.62315502403
2639,107810.23514162283
2640,83966.87390867574
2641,242752.49559359328
2642,302010.07215307245
2643,413409.7744174885
2644,153578.68824503594
2645,206204.43923287635
2646,129599.53184443021
2647,124762.63452867197
2648,252198.7130803987
2649,194994.72905301792
2650,183676.1643988515
2651,197083.42816350245
2652,194867.22891314502
2653,133976.19216582022
2654,174238.16325416171
2655,150462.20037091774
2656,172283.98769160465
2657,238618.14206881338
2658,153851.5932779841
2659,186742.2513285193
2660,124790.37278987408
2661,76694.95235338676
2662,193541.38881440234
2663,122019.40010569617
2664,200834.80235769914
2665,150345.99912170618
2666,290598.39118227916
2667,94161.0761508536
2668,231870.25554336267
2669,140706.77906333812
2670,292025.4584507861
2671,213812.5345569558
2672,198127.42153853015
2673,74162.88134026807
2674,138374.48819580127
2675,126626.00569785811
2676,88437.2351235938
2677,147926.95094611958
2678,224088.0933659282
2679,60030.23286262242
2680,91315.75838699438
2681,91145.77450868054
2682,138682.48868865924
2683,177507.49750880364
2684,155652.28389691608
2685,216413.33316458776
2686,162988.58190785258
2687,241303.90903184007
2688,139221.25724570014
2689,341268.7345786602
2690,113983.75200469702
2691,185720.77601519236
2692,146538.07146144498
2693,105286.24706793818
2694,139210.0729858342
2695,116293.67701669098
2696,135975.49345030356
2697,181183.367084867
2698,227260.7212449134
2699,155831.58143724548
2700,252191.94847445108
2701,217218.23874693958
2702,246608.9229096599
2703,179314.6689161809
2704,354311.52791299205
2705,200479.3590908384
2706,213238.23218007205
2707,194870.13578922336
2708,163806.06796285752
2709,177735.77228283972
2710,111499.69611608118
2711,266853.76690066606
2712,200778.9715083682
2713,106088.14106758534
2714,272639.95410397823
2715,209957.05115302128
2716,129448.2443402973
2717,292824.6617747285
2718,98378.33560479613
2719,222743.1751921408
2720,174509.26498688135
2721,162515.29442295336
2722,106991.83227339851
2723,128719.18775985233
2724,183034.29431932312
2725,176220.12811466394
2726,194535.25236954863
2727,154321.39919585985
2728,349773.82339631004
2729,354134.6830595429
2730,129983.17694076033
2731,235298.3748103948
2732,181794.93309284415
2733,130511.10428795114
2734,193500.35988652316
